video_id,video_title
I1YorXlTZpk,(ENG)📣대박게스트출연📣 입짧은츄님디바츄시카츄언니한문츄TV... 이거 맞아?😅
EzYki8gSZ_g,(ENG) 쇼핑몰 창업하면 다 이래요…? 피팅사진 찍다가 기빨려 츄금😫💦
HVxmLzV50JE,(ENG) '비하인드'라 쓰고 '템플스테이 2탄'이라 읽는다 [건강을 지켜츄]
m3F4bcvXo5U,(ENG) 시끄러움 주의🤫 절에서 절애도(?) 되나요? 오디오 감독님께 joy를 표합니다🙇 [정신건강을 지켜츄]
bUkwgDREwWU,(ENG) 츄태식이 돌아왔구나! 츄꾸미들은 나가있어…👊🥋 유단자끼리 한판 붙었습니다 🐶댕호상박🐯 [건강을 지켜츄]
UDvJxRdXQNE,(ENG) 명창강아지 둘이 만났습니다🐶 그런데 댕댕이도 테니스를 칠 수 있나요?🎾 츄X조유리 [건강을 지켜츄]
cqT4ekNnIPY,(ENG) 유연성 끌어~올려~! '배우'신 분들과 리듬체조👯 이런 갈라쇼 처음 보시죠? '동감'합니다 저희도요😋 [건강을 지켜츄]
7MihoRON4ew,(ENG) 츄의 미용실 OPEN💇‍♀ 츄처럼 잘라츄세요✂ 손님 이건 저라서 가능한 머리예요🤣 [모발 건강을 지켜츄]
byNZiE0XUdI,(ENG) 링피트 도전해봤는데요... 건강 안 지켜도 될 것 같아요...😅 [건강을 지켜츄]
tkY203C5oMI,(ENG) 돌아온 지켜츄! 이번엔 대학생 응원단 막내로 들어가랍니다📣 나 지우쓰 24살인디… [건강을 지켜츄]
iXPmToPZj0c,(ENG) 세상 무해한 유기농 조합 '츄키'의 전원일기🌾🚜 이번엔 배🍐 따러 갔습니다 I 지켜츄 EP76
0PqgjGqBjDg,(ENG) 마션129... '미래 식량' 4종 리뷰! 미래엔 먹을 게 참 없네요🤣 I 지켜츄 EP75
UnCZ285aSDk,(ENG) 광야☄에서 그림체 비슷한 분🐿 만났습니다! 츄X시우민 지우상점 마지막 이야기🥹 I 지켜츄 EP74
H0FPMN8SaIQ,(ENG) 망한 줄 알았던 라면집🍜 츄같이 부활🔥 '츄의 분식집'으로 업종변경했습니다😅  I 지켜츄 EP73
Uk66ulteo3A,(ENG) 사무실 한 가운데서 👑퇴사짤👑 외치다! 면접부터 PTT(?) 발표까지 츄업하기 힘드네여💦 I 지켜츄 EP72
4U8-0QKI5q8,(ENG) 착한 얼굴에 그렇지 못한 🔥불가사리🔥 싹~다 잡아서 업사이클링 했습니다♻🧴 I 지켜츄 EP71
kzt4qp5uxUg,(ENG) “니가 우유건 두유건 이젠 상관 안해” 🥛식물성 우유 리뷰부터 👸🏻커피프린세츄☕체험기까지 (with. Queen주호👑) I 지켜츄 EP70
BDFhwy1O2S0,(ENG) 츄는 츄리닝만 입는다고요? 섭섭하네요💧 여친룩 마스터 했습니다!👗서울 패션허브 (ft.미스 포테이토🥔) I 지켜츄 EP69
v3_ZB0c7mNc,(ENG) 느슨해진 웹툰씬에 긴장감을 주러 왔츄👩🏻‍🎨 캐치마인드는 덤이요🎨 I 지켜츄 EP68
cZ_rUKampRE,(ENG) 형님  저 녀석 신곡 뺏어버릴까요? 👸🏼퀸청하님👸🏼 행차하셨습니다. 신곡을 지켜츄~🎶 I 지켜츄 EP67
Q8z3Lr9ZJd8,(ENG) 한강공원이 붕괴됐어요. 깨끗이 먹을 결심. 한강으로 출동하는구나 마침내. 강쥐대장🐶 츄  빈그릇을 뒤집어🙃~뒤집어~🙃 I 지켜츄 EP66
fay8c1zwRIc,(ENG) 츄라이탁 못지않은 업사이클링 가방👜 직접 만들었습니다(가내츄공업 100%) 💩손도 재활용이 됩니다🤗 I 지켜츄 EP65
fYvEtmXLaP4,(ENG) 평화로운 강남대로에 알바츄의 등장이라🤔 더’바디’샵에서 ‘몸’ 쓰고 왔습니다💪 I 지켜츄 EP64
2VEgWZDqJYw,(ENG) 첫 손님부터 킹 받네요🔥 비건라면🍜 해줬더니 병건라면🧔으로 갚네...   지켜츄 EP63
dmlrpOsBOFY,(ENG) 드디어 골드버튼 받았습니다💝 100만.. 아니 104만 츄꾸미들 완전 감사해요🥲 츄앙해~❤   지켜츄 EP62
g1uXTqyxJ2Q,(ENG) 캬~ 츄한다🍺 취하면 더 시끄러워짐📢 츄랑 비건 중식에 한잔 할 사람 다 드루와🥂   지켜츄 EP61
xYFELcdCJzw,(ENG) 드루와 이 쉑#$@🤬 2022ver 업데이츄했습니다! 가수🎤끼리 붙여놨더니 성대모사 대결 하고 앉았네~ 인디원탑 카더가든🚗🏡 두루두루 털고 왔습니다🧹   지켜츄 EP60
iABfOST6Ui0,(ENG) 비누공방🧼 사장님이 미쳤어요🤦‍♀️ 대혼돈의 🪐부캐버스 입성하고 친환경 비누 만들기 大성공🎉 이제 💩손 아닌 금손길 츄타트〰   지켜츄 EP59
ZjwkbF8y3ZY,(ENG) 지켜츄 최초 뿔난츄👿 등장! 편집실 놀러 갔다가 정리왕 된 사연🧹 츄꾸미들을 위한 선물🎁 大방출은 덤❤   지켜츄 EP58
td6fbx60c-0,(ENG) 다시 만났습니다.. 홀리뱅 언니들 Holy고 온 썰 푼다…^^💃🏻주머니 털러 갔다가 엉덩이 탈탈 털린 츄?!🐧🔥   지켜츄 EP57
bQWGN9MTyzA,(ENG) 🌎지구의 날🌎은 지우가 못 참츄.. 걸어서 연남 속으로🏃🏻‍♀   지켜츄 EP56
MmceSCCdsoc,"(ENG) ""아이리버가 뭐예요?"" 오래된 물건 가져오랬더니 대환장 추억템 파티!🎊 1등은 과연 누구?! 🤪   지켜츄 EP55"
Q25MQPJsiGU,(ENG) 봄이 그러케도 좋냐 멍청이드라~🌸 봄 싫다는 분 만나서 제대로 털고 왔습니다🤦🏻‍♀ 10cm 권정열 작업실 털이   지켜츄 EP54
VVtJZeU7Pd8,(ENG) 이 복숭아 밭🍑은 이제 제 겁니다.👩🏻‍🌾 퇴비 좀 친다고 인정받은(?) 츄의 🌾농촌 체험기🌾 대공개   지켜츄 EP53
Hj6L-oAW2wE,(ENG) 현실에선 피구왕인 내가 이세계에선 배구왕?! 🏐 배구 갓기 츄의 ⭐️2021~2022 프로배구 올스타전 체험기⭐️ #가보자고   지켜츄 EP51
cDxzTK0Pq88,"(ENG) ""입 벌려 케이크 들어간다"" 🍰 츄&희진의 꿈... 아니 흙빛 파티시엘👩🏻‍🍳 ~절망편~ (feat.밸런타인데이)   지켜츄 EP50"
CmOPBql5o0w,(ENG) 앗! 케이팝 미래 내 미래보다 밝다!✨💥 땡깡집 가서 땡깡 좀 부리고 왔습니다   지켜츄 EP49
ZuQrXlLydAY,(ENG) ⭐새해 츄 등장⭐ 절 받으세요🙇🏻‍♀️ 그런데 이제 세뱃돈은 준비됐겠죠?💰🔫  츄꾸미들 텅장을 털러 온 한복 츄💖 (feat. PET션 위크)   지켜츄 EP48
WJJKfyidm_A,(ENG) 츄꾸미들 너무 보고 싶었어요...😭 기다려준 츄꾸미들을 위한 크리스마스🎄맞이 지켜츄 하드털이 대방출🎁   지켜츄 EP47
ZMAqZ9K2eLc,(ENG) 어떻게 그림 실력까지 사랑하겠어🎨 츄를 사랑하는 거지❤ (경) 지켜츄 사생대회 1등은? (축) ⭐공지 있어요⭐   지켜츄 EP46
eLBWRuECyKI,(ENG) 질문? 지적? 감사합니다🤔 누가 봐도 처음 취재하는🕵🏻‍♀️ 츄기자의 날카로운 펙트쳌✅ 밀착 리포팅🎤   지켜츄 EP45
y7WP1MQ8OVM,(ENG) 지금까지 이런 악기는 없었다. 이것은 쓰레기인가 악기인가🥁🎷🎹 본업천재 츄의 밴드 데뷔 공연에 츄꾸미를 초대합니다💌   지켜츄 EP44
wTl_p5y_tko,(ENG) 대한민국에는 네 개의 바다가 있어... 동해  서해  남해 그리고 츄 사랑해❤️ 제작진과 함께한 눈물의 츄 생일파티🎂   지켜츄 EP43
UcS8NT_-OHI,(ENG) ⭐️청주가 낳은 슈퍼스타⭐️ 츄의 금의환향 고향 방문기💗 츄가 자주 가던 떡볶이집은?! (´｡• ᵕ •｡`) ♡ 근데 이거 추억 여행... 맞죠?   지켜츄 EP42
