,id,title,category_id,views,likes,favorites,comments,date,date_gap_hours,duration,tags,views_scaled,likes_scaled,update_diff,time_gap_minutes,view_per_minutes,vpm_scaled
1,-wFbetcmEpw,[돈을말하다] 재테크 유튜버 신사임당 사기를 당하고도 성공할 수 있었던 이유,26,32684,101,0,,2020-02-10 00:07:53+00:00,1666734.92,508,"['하나은행', '돈을말하다', '경제유튜브', '재테크유튜브', '유튜버', '경제유튜버', '신사임당', '주언규', '돈', '경제공부', 'hanabank', '재테크', '금융']",2.2802921024161558,2.2857142857142856,0.0,1685352.5424860832,0.01939297516458334,0.27684173971493264
2,O1hjL9WqGIY,[돈을말하다] 연봉 10배 재테크 유튜버 신사임당의 유튜버 성공기!,26,2389,65,0,,2020-02-12 05:32:31+00:00,1663530.28,449,"['#KEB하나은행', '하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q']",-0.45095564370717633,1.2571428571428571,53.410555555555554,1682147.90915275,0.0014202080488886803,-0.3228824239384816
3,VdNh-hJ3Luc,[돈을말하다] 월 매출 1억 신사임당이 알려주는 재테크 비법!,26,3809,77,0,,2020-02-13 07:00:04+00:00,1662002.73,437,"['#KEB하나은행', '하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q']",-0.32293544897223225,1.6,25.45916666666667,1680620.3591527499,0.0022664250014918473,-0.2946454390099836
4,rDeNE85YS0c,"[돈을말하다] 연봉 10억 유튜버 자청 ""돈 버는 게 제일 쉬웠어요!""",26,16302,353,0,,2020-02-21 09:51:28+00:00,1650311.33,541,"['하나은행', '라이프해커자청', '자청', '돈을말하다', '경제유튜브', '재테크유튜브', '재테크방법', '유튜버시작', '유튜버성공기', '유튜버수익', '하나talk.TV', '무자본창업', '0원창업', '재테크']",0.8033717994951316,9.485714285714286,194.85666666666665,1668928.95915275,0.009767941235962427,-0.04433114289239909
5,oTyaTxHGW0c,[돈을말하다] 0원으로 연봉 10억을 만들어낸 유튜버 자청의 성공 스토리 “성공이 가장 쉬웠어요!”,26,5684,184,0,,2020-02-27 22:00:08+00:00,1640942.66,471,"['하나은행', '하나토크TV', '돈을말하다', '라이프해커', '자청']",-0.15389469888207719,4.6571428571428575,156.14444444444445,1659560.2924860832,0.0034250036143520617,-0.25598541603458047
6,WyUV-kCAidQ,[돈을말하다] 스타트업 창업만 4번  연쇄창업가 핀다 이혜민 대표가 생각하는 돈이란?,26,6693,78,0,,2020-03-30 06:17:18+00:00,1595805.49,824,"['#KEB하나은행', '하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q']",-0.06292823656689506,1.6285714285714286,752.2861111111112,1614423.1258194165,0.004145753299094314,-0.23193508482497796
7,dGiFUrkGoLo,[돈을말하다] 집 차 커피 절대 사지 마세요! 운용업계 스타 CEO 존리가 말하는 부자 되는 법,26,270692,5658,0,,2020-04-02 22:00:20+00:00,1590542.45,724,"['하나은행', 'KEBHANA.COM', '하나원큐', '재테크', '재테크방법', '부자되는방법']",23.737919221060224,161.05714285714285,87.71722222222222,1609160.0924860833,0.1682194340165325,5.242956472628986
8,YS8fspynzFE,[돈을말하다] 먹어서 혼내줘야 할 음식점? 선한 영향력의 선두주자 CEO 오인태를 만나다!,26,2563,48,0,,2020-04-20 06:19:26+00:00,1565563.35,692,"['#KEB하나은행', '하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q']",-0.43526866209880993,0.7714285714285715,416.3183333333333,1584180.9924860832,0.0016178706929047537,-0.31628671927570073
9,k0WixoL325Q,[돈을말하다] 서촌의 황태자 스타 셰프 이재훈의 성공스토리,26,1549,29,0,,2020-04-23 08:58:54+00:00,1561083.88,766,"['#KEB하나은행', '하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q']",-0.5266858997475659,0.22857142857142856,74.65777777777778,1579701.5258194166,0.0009805649831201553,-0.3375526507447817
10,RiRODu2v7rg,[#EVENT] 큰 돈 필요없이 부동산 투자 시작할 수 있어요! 이지영 작가의 돈을 말하다!,26,3084,52,0,,2020-05-18 23:00:15+00:00,1524242.53,998,"['#KEB하나은행', '하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q']",-0.3882978723404255,0.8857142857142857,614.0225,1542860.1758194165,0.0019988849594630835,-0.3035728471779438
11,JDauNu4plRc,[돈을말하다] 시련 후에 제2의 전성기를 맞게 된 배우! 원조 하이틴스타 김승현의 돈을 말하다,26,1304,31,0,,2020-05-26 03:16:43+00:00,1513906.06,861,"['#KEB하나은행', '하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q']",-0.5487738910926794,0.2857142857142857,172.27444444444444,1532523.70915275,0.0008508840628122559,-0.34187990769819454
12,Wg2e-OxZqiY,[돈을말하다] 지성과 미모를 모두 갖춘 재테크 여왕! 소사장소피아가 돈을 끌어당기는 비법,26,1728,46,0,,2020-06-03 23:00:11+00:00,1501202.59,976,"['#KEB하나은행', '하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q']",-0.5105481428056257,0.7142857142857143,211.72444444444446,1519820.2424860832,0.0011369765658426694,-0.3323334318548839
13,PsYzhTUWm28,[돈을말하다] 남의 집으로 돈 버는 남자가 있다?! ‘남의집 프로젝트’ 김성용 대표의 돈,26,2495,56,0,,2020-06-16 02:53:51+00:00,1483688.92,684,"['#KEB하나은행', '하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q']",-0.44139920663541293,1.0,291.89444444444445,1502306.5758194167,0.0016607795240722617,-0.31485491621946415
14,qlJ6tKL5cCs,[돈을말하다] 나이는 숫자~ 은퇴는 진짜~ 100세 시대 ‘아모르 파티’를 맞기 위한 돈을 말하다,26,13161,171,0,,2020-07-03 03:48:20+00:00,1459154.43,928,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', '은퇴', '노후대비', '재테크', '부자되는법', '금퇴족']",0.5201947349441038,4.285714285714286,408.90805555555556,1477772.0924860833,0.008905974112597435,-0.07309368729244257
15,cAYdwqNpU9w,[돈을말하다] “이 시대 최고의 재테크는 절약이다” 티끌 모아 2억 만든 유튜버 강과장,26,28871,405,0,,2020-07-09 22:00:07+00:00,1449422.64,879,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q', '재테크', '짠테크', '내집마련', '자기계발', '부자되는법', '강상규']",1.9365308330328164,10.971428571428572,162.1963888888889,1468040.3091527498,0.01966635372339491,0.2859639703925268
16,EAnk3uGOL0Q,[돈을말하다] 임직원 평균연령이 60대?! 우리나라 대표 해운회사 남해고속 나광수 회장의 재테크 비법은?,26,3463,53,0,,2020-07-23 02:51:43+00:00,1430411.04,783,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q']",-0.3541291020555355,0.9142857142857143,316.86,1449028.70915275,0.002389876734757604,-0.2905260406442351
17,VLt75XXVzk4,[돈을말하다] 흙수저 출신 박홍일이 주식투자를 시작한 이유는? 주식유튜버 냉철TV의 재테크 이야기,26,42285,2463,0,,2020-07-28 22:00:06+00:00,1422062.65,777,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q']",3.1458708979444645,69.77142857142857,139.13972222222222,1440680.3258194167,0.029350716631706297,0.6091165716762447
18,VqoFILmN3NI,[돈을말하다 시즌2] 밀레니얼 후배들에게 앞서가는 노하우를 알려주는 드로우 앤드류의 돈을 말하다!,22,779,22,0,,2020-09-02 04:24:56+00:00,1371277.82,943,"['하나은행', 'KEBHANA.COM', '하나원큐', 'HANA1Q']",-0.5961053011179228,0.02857142857142857,846.4138888888889,1389895.4924860832,0.0005604737940452023,-0.3515704608796573
