,id,date,duration,views,likes,category_id,hour,update_diff
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,301570,4021,20,13,220
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,301843,4025,20,14,221
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,302089,4026,20,15,222
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,302410,4030,20,16,223
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,302617,4031,20,17,224
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,302906,4037,20,18,225
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,303102,4040,20,19,226
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,303496,4046,20,20,227
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,303829,4049,20,21,228
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,304005,4052,20,22,229
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,304281,4053,20,23,230
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,304500,4056,20,0,231
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,304734,4057,20,1,232
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,304892,4060,20,2,233
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,305113,4061,20,3,234
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,305312,4062,20,4,235
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,305511,4062,20,5,236
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,305683,4062,20,6,237
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,305809,4063,20,7,238
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,305914,4063,20,8,239
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,305975,4065,20,9,240
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,306063,4065,20,10,241
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,306177,4068,20,11,242
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,306361,4068,20,12,243
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,306572,4069,20,13,244
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,306810,4071,20,14,245
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,307010,4074,20,15,246
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,307308,4079,20,16,247
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,307638,4083,20,17,248
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,307922,4083,20,18,249
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,308333,4085,20,19,250
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,308484,4087,20,20,251
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,308801,4089,20,21,252
0,O_nKiUfvP-o,2023-05-10T08:45:01Z,596,308964,4090,20,22,253
