,id,title,category_id,views,likes,favorites,comments,date,tags
0,mKfYn3P89yY,[ENG][세계여행]🇳🇵EP.01 태국 방콕에서 네팔 카트만두로 세계여행 시작!  start to world trip from Thailand to Nepal.,19,332679,5086,0,NaN,2019-08-27T15:31:30Z,"['방콕', '태국', 'กรุงเทพ', 'แบงคอก', 'เกาหลี', '여행', '해외여행', '이민', 'international couple', '국제커플', '반려묘', 'pet', 'coversong', '커버송']"
1,RvhuIyHFpFw,[SUB][세계여행]🇳🇵EP.02 네팔 이발소에서 생긴일. (What Happened at a Barber's in Nepal),19,249245,4645,0,NaN,2019-08-29T12:00:04Z,"['방콕', '태국', 'กรุงเทพ', 'แบงคอก', 'เกาหลี', '여행', '해외여행', '이민', 'international couple', '국제커플', '반려묘', 'pet', 'coversong', '커버송']"
2,GiozDwbMHy8,[SUB][세계여행]🇳🇵EP.03 네팔(카트만두)에서 히말라야(포카라)로!,19,195345,3377,0,NaN,2019-08-31T12:00:01Z,"['방콕', '태국', 'กรุงเทพ', 'แบงคอก', 'เกาหลี', '여행', '해외여행', '이민', 'international couple', '국제커플', '반려묘', 'pet', 'coversong', '커버송']"
3,tP9rTyNTlPY,[SUB][세계여행]🇳🇵EP.04 네팔  여름 히말라야 혼자 18kg 배낭메고 ABC트래킹 하기. (Himalayas Single ABC Tracking),19,168456,2882,0,NaN,2019-09-07T04:00:07Z,"['여행', '해외여행', '세계여행', '트래킹', '네팔', '히말라야', 'himalayas', 'tracking', 'nepal', '포카라']"
4,ixV49eA5WQc,[ENG][세계여행]🇳🇵EP.05 네팔 히말라야 트래킹 2 3일차 (2 or 3days tracking of himalayas),19,172816,3363,0,NaN,2019-09-09T12:04:09Z,"['방콕', '태국', 'กรุงเทพ', 'แบงคอก', 'เกาหลี', '여행', '해외여행', '이민', 'international couple', '국제커플', '반려묘', 'pet', 'coversong', '커버송']"
5,yJTtPFNtpoQ,[ENG][세계여행]🇳🇵EP.06 네팔 ABC 정상 도착 그런데 설산은   ?,19,167268,3296,0,NaN,2019-09-11T12:00:12Z,"['방콕', '태국', 'กรุงเทพ', 'แบงคอก', 'เกาหลี', '여행', '해외여행', '이민', 'international couple', '국제커플', '반려묘', 'pet', 'coversong', '커버송']"
6,Gxdl7jRNckI,[SUB][세계여행]🇳🇵EP.07 네팔 히말라야의 노천탕을 가보았습니다. (hot spring of himalayas),19,324676,5153,0,NaN,2019-09-13T12:00:03Z,"['세계여행', '여행', 'travel', 'tourist', '네팔', '히말라야']"
7,hHj7J6S1sA0,[ENG][세계여행]🇮🇳EP.08 인도(빠하르간지)에서의 빡센 3박4일 (4days of 3 night Paharganji of India),19,357222,4367,0,NaN,2019-09-15T12:00:06Z,"['방콕', '태국', '여행', '해외여행', '인도', 'india']"
8,RBUaU5kUxsQ,[ENG][세계여행]🇮🇳EP.09 인도인이 사랑하는 인도의 스위스 마날리! (a Manali called the Swiss of India),19,195750,3203,0,NaN,2019-09-24T19:55:58Z,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주', '인도', 'india', '마날리', 'manali']"
9,S6aysPoMCWk,[ENG][세계여행]🇮🇳EP.10 인도 '레' 도착! 마을을 오토바이로 둘러보기,19,164253,2695,0,NaN,2019-09-27T12:00:08Z,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주', 'leh', 'india', '인도', '레']"
10,-epcYL18r7U,[ENG][세계여행]🇮🇳EP.11 인도 세계에서 가장 높은 도로 오토바이로 넘기 (the world's tallest road crossing by motorcycle),19,147658,2593,0,NaN,2019-09-30T12:00:00Z,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주', 'india', '인도', '오토바이여행', 'leh', '레', 'ladakh']"
