,id,title,category_id,views,likes,favorites,comments,date,tags
0,MyQ6fBAYu-s,🇹🇷#86 너무 행복해서 영상 노잼선언 해버린 터키 vlog   4개월 만에 평온한 나라 만난 기분은?   터키 이스탄불   여행가JAY,19,229563,3281,0,NaN,2019-09-01T01:30:01Z,"['터키', 'turkey', '꿀팁', '혼자여행', '브이로그', 'vlog', '혼여', '여행', '세계일주', '세계여행', 'trip', 'travel', 'worldtrip', 'alone']"
1,fWEP-zhnoHI,🇹🇷#87 #미친풍경 #인생샷 #저세상뷰 '미쳤다'만 수십번 외침..   눈 호강 제대로 했던 석회언덕   터키 파묵칼레   여행가JAY,19,124090,2126,0,NaN,2019-09-13T01:00:06Z,"['터키', 'turkey', '꿀팁', '혼자여행', '브이로그', 'vlog', '혼여', '여행', '세계일주', '세계여행', 'trip', 'travel', 'worldtrip', 'alone', '파묵칼레', '석회온천', '석회층', '미친뷰', '인생샷', '저세상풍경', '에메랄드', '히에라 폴리스', '원형극장', '설산']"
2,r6DFGvVLgHw,🇹🇷#88 고소공포증을 가진 자가 생에 첫 패러글라이딩을 할 때   세계 3대 명소   터키 페티예   여행가JAY,19,151659,2410,0,NaN,2019-09-19T10:35:45Z,"['터키', 'turkey', '꿀팁', '혼자여행', '브이로그', 'vlog', '혼여', '여행', '세계일주', '세계여행', 'trip', 'travel', 'worldtrip', 'alone', '페티예', '욜루데니즈', 'fethiye', 'oludeniz', '패러글라이딩', '명소']"
3,y6ESaeFCijY,🇹🇷#89 서울 옷 입은 터키 아이스크림 아저씨와 자비 없는 대결😭   터키 안탈리아   여행가JAY,19,108461,1836,0,NaN,2019-09-23T09:48:14Z,"['터키', 'turkey', '꿀팁', '혼자여행', '브이로그', 'vlog', '혼여', '여행', '세계일주', '세계여행', 'trip', 'travel', 'worldtrip', 'alone', '터키 아이스크림', '안탈리아', 'antalia', '케밥', 'kebab']"
4,X3XftN-Wo3o,🇹🇷#90 나는 쉽게 벌룬을 탈 수 있는 줄 알았ㄷㅏ..😩   항아리 케밥이 뭐길래 대존맛?   터키 카파도키아   여행가JAY,19,114464,2377,0,NaN,2019-09-30T22:00:04Z,"['터키', 'turkey', '꿀팁', '혼자여행', '브이로그', 'vlog', '혼여', '여행', '세계일주', '세계여행', 'trip', 'travel', 'worldtrip', 'alone', '벌룬', 'balloon', '카파도키아', 'cappadocia']"
5,fxdmeTJ57eM,🇹🇷#91 아무런 준비없이 국경을 넘다가..   터키에서 조지아 육로이동기   우준괼 방문기   터키 트라브존   여행가JAY,19,111961,1877,0,NaN,2019-10-05T01:46:26Z,"['터키', 'turkey', '꿀팁', '혼자여행', '브이로그', 'vlog', '혼여', '여행', '세계일주', '세계여행', 'trip', 'travel', 'worldtrip', 'alone', '트라브존', '우준괼', '흑해', '국경이동', '조지아']"
6,hX_AjOcW_Jw,🇬🇪#92  (리얼분노🤬) 도시 이동 중 고속도로 한가운데 버려졌다.......   바투미에서 므츠헤타 이동   조지아 바투미   여행가JAY,19,146197,2016,0,NaN,2019-10-14T22:02:22Z,"['조지아', 'georgia', '꿀팁', '혼자여행', '브이로그', 'vlog', '혼여', '여행', '세계일주', '세계여행', 'trip', 'travel', 'worldtrip', 'alone', '바투미', 'batumi']"
7,N5vLztu7F2Q,🇬🇪#93 조지아 아재들과의 자비 없는 술자리 대결🍺 - 므츠헤타,19,143825,2232,0,NaN,2019-10-18T22:30:00Z,"['조지아', 'georgia', '꿀팁', '혼자여행', '브이로그', 'vlog', '혼여', '여행', '세계일주', '세계여행', 'trip', 'travel', 'worldtrip', 'alone', 'Mtskheta', '므츠헤타']"
8,fuxPqylsaJc,🇬🇪#94 맑은날 vs 비오는날  설산 앞에서 텐션 차이ㅋㅋㅋㅋㅋ   조지아 카즈베기   여행가JAY,19,72612,1501,0,NaN,2019-10-21T08:14:50Z,"['조지아', 'georgia', '꿀팁', '혼자여행', '브이로그', 'vlog', '혼여', '여행', '세계일주', '세계여행', 'trip', 'travel', 'worldtrip', 'alone', '카즈베기', '설산', '비']"
9,ZdG5-PXTGFk,🇦🇲#95 듣도보도 못한 나라에 도착하자마자 멘.붕.😨   조지아에서 아르메니아 육로이동   여행가JAY,19,144677,1879,0,NaN,2019-10-22T22:30:00Z,"['조지아', 'georgia', '꿀팁', '혼자여행', '브이로그', 'vlog', '혼여', '여행', '세계일주', '세계여행', 'trip', 'travel', 'worldtrip', 'alone', '트빌리시', '예레반', '아르메니아', '오버부킹', '육로이동']"
10,GKjYZ-rRYgg,🇦🇲#96 (짜증주의😑) 최소한의 매너라도 바랬던 이틀간의 밤(ft. 인도 사람들)   도미토리의 단점    아르메니아   여행가JAY,19,130074,2014,0,NaN,2019-10-25T02:00:01Z,"['꿀팁', '혼자여행', '브이로그', 'vlog', '혼여', '여행', '세계일주', '세계여행', 'trip', 'travel', 'worldtrip', 'alone', '트빌리시', '예레반', '아르메니아', '오버부킹', '비매너', '인도사람', '인도']"
11,AMJ_L79H7mI,🇦🇲#97 처음 들어보는 나라에서 유심도 안 산다면? 여행 가능..?   예레반 아르메니아   여행가JAY,19,108227,2392,0,NaN,2019-10-29T01:00:02Z,"['아르메니아', 'armenia', '꿀팁', '혼자여행', '브이로그', 'vlog', '혼여', '여행', '세계일주', '세계여행', 'trip', 'travel', 'worldtrip', 'alone', '예레반', 'yerevan']"
12,2P6wHHbU_Ys,🇦🇲#98 거지꼴로 낯선 집에 들어가야 했다;;😰   아르메니아 예레반 근교   JAY world,19,174941,3961,0,NaN,2019-11-02T08:15:01Z,"['아르메니아', 'armenia', '꿀팁', '혼자여행', '브이로그', 'vlog', '혼여', '여행', '세계일주', '세계여행', 'trip', 'travel', 'worldtrip', 'alone', '예레반', 'yerevan', '근교', '세반호수', '주상절리', '가르니', '세계최대', '호수']"
13,ir0RLbrHbvc,🇦🇲#99 사진 하나에 꽂혀 처음 듣는 나라 무작정 가보기   아르메니아 외곽 투어   JAY world,19,129444,2819,0,NaN,2019-11-05T22:30:00Z,"['아르메니아', 'armenia', '꿀팁', '혼자여행', '브이로그', 'vlog', '혼여', '여행', '세계일주', '세계여행', 'trip', 'travel', 'worldtrip', 'alone', '예레반', 'yerevan', '투어', '1일', '외각', '수도원', 'tatev', '타테브', '폭포']"
