,title,category_id,views,likes,favorites,comments,date,tags
0,2021년의 미국 여행 【아메리카0】,19,3015688,64937,0,Nan,2021-08-08T14:21:34Z,"['미국', '미국 여행', '샌 프란시스코', '미 대륙 여행', '아메리카 여행']"
1,LA의 코리아타운 차이나타운 재팬타운 【아메리카1】,19,3080788,43468,0,Nan,2021-08-11T06:45:02Z,"['LA', '로스 엔젤레스', '코리아타운']"
2,헐리우드 파파라치 돼보기 【아메리카2】,19,1741017,34408,0,Nan,2021-08-15T09:00:05Z,"['할리우드', '파파라치', 'LA', 'LA 여행', '로스 엔젤레스', '로스 엔젤레스 여행']"
3,라스 베가스 싸게 여행 【아메리카3】,19,1965876,31218,0,Nan,2021-08-20T08:23:04Z,"['라스 베가스', '카지노', '미국 여행']"
4,51구역을 둘러보다 【아메리카4】,19,1872908,31008,0,Nan,2021-08-22T09:00:09Z,"['51구역', 'Area51', '외계인', '네바다', '라스베가스']"
5,미국 길 위에서의 나날 【아메리카5】,19,1581492,27556,0,Nan,2021-08-28T15:13:52Z,"['유타', '콜로라도', '로드트립', '미국 렌트카']"
6,미국 증기기관차 타보기 【아메리카6】,19,1492249,28519,0,Nan,2021-08-28T15:14:20Z,"['미국 기차', '미국 기차 여행', '증기기관 열차', '스팀펑크']"
7,네바다 사막 나들이 【아메리카7】,19,1666101,31340,0,Nan,2021-09-02T23:14:26Z,"['네바다', '라스 베가스', '콜로라도 강', '미국 사막', '사막 여행', '미국 여행']"
8,미국 민속촌에 가보다 【아메리카8】,19,1461522,26686,0,Nan,2021-09-09T03:15:36Z,"['미국 여행', '미국 서부시대', '카우보이', '애리조나 여행', '미국 서부 여행']"
9,미국 다이아몬드 밭 체험기 【아메리카9】,19,1201966,20866,0,Nan,2021-09-17T06:23:06Z,"['아칸소', '미국 광산', '아칸소 여행', '버키스', 'Bucees', 'buc-ees']"
10,텍사스식 멧돼지 사냥 【아메리카10】,19,2423858,51307,0,Nan,2021-09-17T06:23:07Z,"['텍사스', '텍사스 멧돼지', '멧돼지 사냥', '멧돼지 사냥꾼', '사냥꾼', 'Texas hog hunting', 'hog hunt', 'hog hunting', 'Texas hog', 'Texas hogs', 'Texas hunting']"
11,미국 음식 아닌 것 같은 미국 음식들 탐방기 【아메리카11】,19,2133734,31647,0,Nan,2021-09-24T08:00:04Z,"['뉴 올리언스', 'New orleans', '먹방', '악어 고기', '공무원', '루이지애나 음식', '루이지애나 요리']"
12,미국 1등석 기차 리뷰 【아메리카12】,19,5143602,57156,0,Nan,2021-10-01T05:24:41Z,"['미국 기차', '기차 여행', '기차 1등석']"
13,미국 괴물 물고기 낚시 【아메리카13】,19,1322001,21245,0,Nan,2021-10-06T03:43:13Z,"['텍사스', '엘리게이터 가', 'Alligator gar', '괴물 낚시', '괴물 물고기', '미국 낚시']"
14,진짜 미국식 할로윈 즐기기 【아메리카14】,19,1246387,24548,0,Nan,2021-10-13T03:01:04Z,"['할로윈', '헐로윈', '미국 할로윈', '할로윈 축제']"
15,멕시코 시장 구경 【아메리카15】,19,1696783,29166,0,Nan,2021-10-13T03:01:10Z,"['멕시코', '멕시코 여행', '멕시코 북부', 'Mexico travel', '멕시코 미국 국경', '미국 멕시코 국경', '미국 멕시코', '멕시코 미국']"
16,멕시코 온천 가보기 【아메리카16】,19,2085589,35747,0,Nan,2021-10-19T08:00:08Z,"['멕시코 온천', '멕시코 여행', '똘랑똥고', '똘란똥고', 'Tolantongo']"
17,멕시코 인형의 섬 가보기 【아메리카17】,19,1318636,23174,0,Nan,2021-10-29T03:00:07Z,"['소치밀코', 'Xochimilco', '멕시코 시티', '멕시코시티', '멕시코 여행', '멕시코 시티 여행', '멕시코 뱃놀이']"
18,현지인에게 배우는 멕시코 음식 【아메리카18】,19,1512459,22818,0,Nan,2021-11-02T04:00:12Z,"['멕시코 음식', '멕시코 요리', '멕시코 로컬 음식', '타코', '또르띠야', '또띠야', '멕시코 시티']"
19,멕시코 루차 리브레 관람기 【아메리카19】,19,911163,20862,0,Nan,2021-11-06T03:00:17Z,"['프로 레슬링', '멕시코 레슬링', '멕시코 프로 레슬링', '루차 리브레', 'Lucha libre', '멕시코 시티', '멕시코 시티 여행']"
20,망자의 날 체험 【아메리카20】,19,999362,19329,0,Nan,2021-11-14T07:26:26Z,"['망자의 날', 'Dia de Muertos', '하니찌오', 'Janitzio', '멕시코 명절']"
21,환각 버섯을 먹는 멕시코 마을 여행 【아메리카21】,19,924205,18778,0,Nan,2021-11-22T08:45:01Z,"['멕시코 여행', '오아하카 여행', '오아하카', '와하카']"
22,멕시코 육로 국경 넘은 날 【아메리카22】,19,1118454,19467,0,Nan,2021-11-27T07:13:36Z,"['멕시코 과테말라', '멕시코', '과테말라', '멕시코 여행', '과테말라 여행', '육로 국경', '국경 넘기', '중미 국경 넘기']"
23,활화산 피자 먹어보기 【아메리카23】,19,2031498,29216,0,Nan,2021-12-02T03:00:16Z,"['과테말라', '중미', '중미 여행', '중앙아메리카 여행', '화산 여행']"
24,혼자 즐기는 멕시코 칸쿤 【아메리카24】,19,1359746,24224,0,Nan,2021-12-05T13:27:01Z,"['멕시코', '멕시코 칸쿤', '칸쿤', '칸쿤 세노테', '세노테', '세노떼']"
25,콜롬비아 도시 나들이 【아메리카25】,19,1342193,22271,0,Nan,2021-12-20T03:00:15Z,"['콜롬비아', '보고타', '남미', '남미 여행', '반데하 빠이사', 'Bandeja paisa', 'Colombia', 'bogota']"
