,id,title,category_id,views,likes,favorites,comments,date,tags
0,RiraGMYDtd4,코시국 PCR테스트 없는 유럽 입국기 - 유럽여행 〔0〕,19,610296,12927,0,NaN,2021-08-12T10:29:48Z,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', '세계일주', '슬로베니아']"
1,2Y_ea2_dfos,몰락한 구 유고슬라비아의 고등학교 기숙사 생활기 - 유럽여행 〔1〕,19,446920,9319,0,NaN,2021-08-16T09:00:01Z,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주']"
2,yhnrJ5LA9Tc,슬로베니아 수도의 관광지 물가와 마트 물가 알아보기 - 유럽여행 〔2〕,19,474361,9767,0,NaN,2021-08-20T09:00:20Z,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주']"
3,D4zFpIo4s5Y,유럽의 낯선 시골 마을 누드비치에서 1박 2일 캠핑 해보기 - 유럽여행 〔3〕,19,1249585,15559,0,NaN,2021-08-24T09:00:10Z,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주']"
4,bXR8ttEs8FU,코로나 시국 동유럽 국경 기차로 넘어보기 - 유럽여행 〔4〕,19,495343,10583,0,NaN,2021-08-28T09:00:13Z,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주']"
5,SzysA8xbKAA,극 성수기 크로아티아의 에메랄드 바다를 아주 싸게 여행해 보자 - 유럽여행 〔5〕,19,756643,15762,0,NaN,2021-09-01T09:00:20Z,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주']"
6,qevXy0J-wsk,아무도 찾지 않는 크로아티아의 자그레브 외곽 탐험하기 - 유럽여행 〔6〕,19,407183,9302,0,NaN,2021-09-05T09:00:34Z,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주']"
7,SMKtqW97d1o,크로아티아 스플리트 스쿠터 여행기 - 유럽여행 〔7〕,19,460987,10120,0,NaN,2021-09-09T09:00:11Z,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주']"
8,0FA-Vyh9SBQ,스위스 뺨치는 크로아티아 두브로브니크 물가 체험하기 - 유럽여행 〔8〕,19,450214,10858,0,NaN,2021-09-13T09:00:00Z,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주']"
9,dH4nTV-1X98,버스로 보스니아 헤르체고비나 국경 넘어보기 - 유럽여행 〔9〕,19,605158,12324,0,NaN,2021-09-19T10:00:14Z,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주']"
10,rhaDMGLTH9A,다시 찾은 사라예보 삼시 세끼 만 원으로 먹어보기 - 유럽여행 〔10〕,19,1915869,24651,0,NaN,2021-10-23T09:00:16Z,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주']"
11,MVwrHd5R_8Y,보스니아의 알려지지 않은 도시 코니츠 기차 여행기 - 유럽여행 〔11〕,19,438578,9536,0,NaN,2021-10-27T09:00:17Z,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주']"
12,ZMl3uBekbuQ,26년간 6조가 들어간 유고슬라비아의 숨겨진 핵벙커 방문기 - 유럽여행 〔12〕,19,253966,6536,0,NaN,2021-10-31T10:00:28Z,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주']"
13,LUHz1gFV93k,내셔널지오그래픽 선정 2020년 꼭 가야되는 여행지 1위 모스타르 - 유럽여행 〔13〕,19,599917,11234,0,NaN,2021-11-05T09:34:40Z,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주']"
14,pqCklylMFN0,한국인이 없는 몬테네그로 여행 중 오징어 게임 인기 실감하기 - 유럽여행 〔14〕,19,658401,14105,0,NaN,2021-11-09T09:43:29Z,"['세계여행', '여행', 'travel', 'trip', 'worldtravel', 'hoilday', '세계일주']"
