,id,title,category_id,views,likes,favorites,comments,date,duration,tags
0,PXbqG0BY6E4,Shipping My Motorcycle to INDIA from DUBAI EP.01   INDIA Motorcycle Tour,19,626013,46530,0,NaN,2023-04-01T14:21:26Z,1220,NaN
1,MzwVnUBCip4,Landed in INDIA 🇮🇳 EP.02   250$ Fine and Immigration Process   Pakistani Visiting India,19,2026742,74125,0,NaN,2023-04-02T14:00:42Z,1363,NaN
2,elj2UyGCQ3E,First DAY IN INDIA  🇮🇳 and Customs Clearance of my Motorcycle EP.03   Pakistani Visiting India,19,1932004,84222,0,NaN,2023-04-03T14:10:02Z,1683,NaN
3,6ap6nGWpAIs,Spectacular Backwaters of Kerala INDIA 🇮🇳 EP.04   God's Own Country   Pakistani on Indian Tour,19,1147682,65554,0,NaN,2023-04-05T14:13:00Z,1958,NaN
4,QklIINnTT2w,Didn't EXPECT to See this in Kerala INDIA 🇮🇳 EP.05   God's Own Country   Pakistani Visiting India,19,1109964,54453,0,NaN,2023-04-06T14:13:17Z,1725,NaN
5,H7TGIW8Tu2k,Incredible Tea Plantations on Rolling Hills in Munnar Kerala 🇮🇳 EP.06   Pakistani Visiting India,19,877107,41019,0,NaN,2023-04-07T14:16:46Z,1055,NaN
6,5cvt6MxiAT0,Most UNEXPECTED & SURPRISING RIDE in Kerala 🇮🇳 EP.07   Pakistani Visiting India,19,747328,43359,0,NaN,2023-04-08T15:02:32Z,1561,NaN
7,p4Qo88eY8ak,Mysore and the Stunning Palace of Mysore 🇮🇳 EP.08   Pakistani Visiting India,19,871087,58439,0,NaN,2023-04-09T15:55:17Z,1568,NaN
8,AnYvq0378tQ,Jungle mein Raat ke 2 bajy Tire Puncture ho gya 🇮🇳 EP.09   Pakistani Visiting India,19,593118,39533,0,NaN,2023-04-10T14:50:22Z,779,NaN
9,yqbYdgjuGyI,Spectacular Ride Through Forests of South India 🇮🇳 EP.10   Pakistani Visiting India,19,684210,40849,0,NaN,2023-04-11T15:49:15Z,1575,NaN
10,hTRHWJYsX2s,First Major Problem and Hospitality of Indians 🇮🇳 EP.11   Pakistani Visiting India,19,1080249,48622,0,NaN,2023-04-12T15:31:34Z,1660,NaN
11,UFra0CDojw8,MEETING AN INDIAN FAMILY ON HIGHWAY WITH SINDHI BIRYANI 🇮🇳 EP.13   Pakistani Visiting India,19,792190,48674,0,NaN,2023-04-15T14:00:27Z,1575,NaN
12,IejmIhac6nM,Arrived in Mumbai 🇮🇳 with damaged Bike EP.14   Pakistani Visiting India,19,1026748,45445,0,NaN,2023-04-16T14:00:59Z,1528,NaN
13,lDs8ZTI2DJo,Mumbai The City of Dreams 🇮🇳  EP.15   Pakistani Visiting India,19,1162400,58641,0,NaN,2023-04-17T14:51:35Z,1670,NaN
14,2mKBpcsdeaA,This City Will Always have my Heart  🇮🇳  EP.16   Pakistani Visiting India,19,1259190,53233,0,NaN,2023-04-18T16:37:53Z,1358,NaN
15,TGJd1bePbNg,Such an Amazing and Unexpected Welcome in Gujrat  🇮🇳  EP.17   Pakistani Visiting India,19,1059630,50307,0,NaN,2023-04-19T16:31:18Z,1438,NaN
16,-ULFCwJpMy0,Made a Mistake of Entering OLD CITY on BIKE  🇮🇳  EP.18   Pakistani Visiting India,19,846281,29888,0,NaN,2023-04-20T15:31:24Z,1123,NaN
17,PvjToPQU148,This City SURPRISED me the most 🇮🇳  EP.19   Pakistani Visiting India,19,886125,53041,0,NaN,2023-04-21T15:37:47Z,1679,NaN
18,hhjZM9V46r8,Welcome to Rajasthan 🇮🇳 The Land of Kings EP.20   Pakistani Visiting India,19,809576,34443,0,NaN,2023-04-23T14:00:21Z,1837,NaN
19,QH-TvIH6ywU,Caught in a Storm and Forced to Stay overnight in Kumbhalgarh 🇮🇳  EP.21   Pakistani Visiting India,19,650897,31052,0,NaN,2023-04-25T14:00:02Z,1469,NaN
20,jEsZ9Y-QsGY,Stunning Forts and Temple of Rajasthan 🇮🇳 EP.22   Pakistani Visiting India,19,514316,25823,0,NaN,2023-04-27T14:12:40Z,1622,NaN
